filename,language_code,transcription
common_voice_fr_19757027.wav,fr,city pumpo pof tom policomehriclounde
common_voice_fr_19680858.wav,fr,vity sloved tis arminusir units emorru are bilad
common_voice_fr_19812936.wav,fr,a jor of whish called olusenette o fit opich pon in nowvad
common_voice_fr_18095857.wav,fr,rotismoklaria onimao jonto
common_voice_fr_19644754.wav,fr,nosa devac is moun desaguted leb defounded wi dippo re dola milia fisure
common_voice_fr_18850038.wav,fr,mapeildushwasia
common_voice_fr_17758382.wav,fr,olthough ne brtinic ab hopeful
common_voice_fr_19746786.wav,fr,maladi affibley is a saala polticrasdovon wash geondanaso
common_voice_fr_17634132.wav,fr,oth inocuesof
common_voice_fr_19613763.wav,fr,elepa hao editaviconruptu onicit ven redisi pabjonacena
common_voice_fr_17391976.wav,fr,the maokip
common_voice_fr_17333064.wav,fr,lapicases
common_voice_fr_18953567.wav,fr,elapof haswas the westly
common_voice_fr_19120693.wav,fr,heelefaf gadide of warfylip
common_voice_fr_19538359.wav,fr,ilido ta the sometet shatril polondons relongs e hevount
common_voice_fr_19615376.wav,fr,segatital it ad roman
common_voice_fr_17744531.wav,fr,would te nosener carot heare capason vayerlegorn
common_voice_fr_17943773.wav,fr,sinusicratoplnamidise ontituinariti
common_voice_fr_18279320.wav,fr,genaton us te ovmane
common_voice_fr_19690656.wav,fr,job breese the aninavale donicutido maho can ful
common_voice_fr_19354795.wav,fr,jenet ma sagenation fam oppler to newbaanamolica
common_voice_fr_17737959.wav,fr,ropovipalyduchima
common_voice_fr_19680625.wav,fr,naindian i yer monlyden ceerecotoisiccy babaa catnel
common_voice_fr_19729291.wav,fr,no co pese the wil as wepapom i excitis equntition egonitly actitulia
common_voice_fr_19955352.wav,fr,itaviste do polimiise alys teduces extum
common_voice_fr_19627380.wav,fr,the pepa isa eto pategel morogly i re tageloc
common_voice_fr_19763692.wav,fr,negahanomaina enu
common_voice_fr_18389537.wav,fr,vantia ru do letrism zimovi the som as sidom
common_voice_fr_19751868.wav,fr,a dissound oc coveason velohector madicocis
common_voice_fr_18958949.wav,fr,not uqulifiniadorie is sothe commitioniicritive
common_voice_fr_19702605.wav,fr,this wal ocin resorsed binior sheei servi o continue
common_voice_fr_17348357.wav,fr,lattis was in based
common_voice_fr_19383631.wav,fr,bet sabit moked shore coll de pamia
common_voice_fr_19821817.wav,fr,re spesemen footolafhit for the demit
common_voice_fr_17326326.wav,fr,thesur whousic is letdy to feliquon menus of te cres
common_voice_fr_18044355.wav,fr,the pahorita mintued hap oftogenivari posutnialamo no nevosovansa
common_voice_fr_17433749.wav,fr,compatpon
common_voice_fr_19225630.wav,fr,ela sas he da nedtably small consulaa du lashamp o the cometha idan diste the gonobla
common_voice_fr_17526170.wav,fr,ah finya ah penyong
common_voice_fr_19680487.wav,fr,greed dedcydelo de puptepole sungeniss
common_voice_fr_19735065.wav,fr,diju teclary olly poles abit nacric inomcarisrum vash
common_voice_fr_18616674.wav,fr,it fondamtide pevotedlilikis
common_voice_fr_19764436.wav,fr,all pallo of ayan gillyan ar show
common_voice_fr_19052804.wav,fr,lacobla tenidedman is somepre a simuy
common_voice_fr_19626973.wav,fr,liza viom ative vieu a pusue alipoc
common_voice_fr_17427227.wav,fr,li shows a soancy
common_voice_fr_20035982.wav,fr,mecanaisas minialse notot her poet notamoitic to
common_voice_fr_19766556.wav,fr,oswa e said por coram muden discritur for the holen desky hasum cipis 
common_voice_fr_17884636.wav,fr,to liki pash was a sels
common_voice_fr_19296070.wav,fr,girepitypis to pero wabor eu he ara petifis the yassandegaya bossen
common_voice_fr_19781488.wav,fr,i te jansicatee anmunistative the rafide hasyou
common_voice_fr_19668497.wav,fr,did then dian fom umacab tedl aji
common_voice_fr_20001650.wav,fr,i i suguecoulinte posicly book a shopromla bagonap
common_voice_fr_18948224.wav,fr,e o del shit bi te bonfals i aso instudiredites o umanisto laten
common_voice_fr_19949188.wav,fr,solysy saw itack
common_voice_fr_19761763.wav,fr,sirnar offer pon e precession ol dhe delaviger officialy
common_voice_fr_19729533.wav,fr,both man he hoppilatwi buge sevly forformany asion move for on the cosestees the stanineso
common_voice_fr_18642888.wav,fr,aris te pamo initialaling adegistinil
common_voice_fr_19715135.wav,fr,they cononidigelage evaseatent cotulinaevalge has tenmometam
common_voice_fr_19631128.wav,fr,the nearlyo pordrot nero a shock wiinio
common_voice_fr_19806005.wav,fr,bobers so hevho a devinounto also wo onminimanne gritigenimal
common_voice_fr_19005434.wav,fr,ta dogk on a bip win a o a te av a on up a tassiv in your to unded ml of the por
common_voice_fr_19505691.wav,fr,the poftals ads demindelative fair altiti ova donisov yoode bonge
common_voice_fr_19502363.wav,fr,a litte supol o valger common delle movie retto costan
common_voice_fr_18231969.wav,fr,elapolitu musch hosewell ril
common_voice_fr_18175881.wav,fr,ri were the odever
common_voice_fr_19781490.wav,fr,it is situate on affigeante ohopujar juded constanta
common_voice_fr_18958974.wav,fr,in melu at ofte harless go
common_voice_fr_19820129.wav,fr,jankie deputy a so complaced nansetam lapise
common_voice_fr_19732067.wav,fr,le hoted to novor cotel supposy nicor a a christin hat fouden
common_voice_fr_19645606.wav,fr,e sele crio softenal woth dispensintials
common_voice_fr_19694984.wav,fr,sirgas pofna dabotampof the sompar gaso dic renon dondunisia de malizi
common_voice_fr_19674631.wav,fr,levinyatilla voluafista ose fun
common_voice_fr_19423975.wav,fr,seushutrom the damoitelocasiun e fhisachiologic beltompshin was xontic
common_voice_fr_19647767.wav,fr,shurely pel izad said atoconic sho aheg ilicully ono
common_voice_fr_19677921.wav,fr,sees are shitic to sinom wele i sary su i maxo ubamo vit
common_voice_fr_19714027.wav,fr,a benope had to ivi tad gat he sial wor mote rema tese
common_voice_fr_17317602.wav,fr,this wit apof teted tisilimont of econs im atelmethoo dhekovigilitio monamonnon
common_voice_fr_19812704.wav,fr,lecondition sotogel mo prefeble harrala coeftron what is use istion isma
common_voice_fr_19774611.wav,fr,sets his rincolispol heguosi there devinan civocucodalo to lavisian
common_voice_fr_19950794.wav,fr,liposoners were pervassy gotares wether gening young hism
common_voice_fr_19754663.wav,fr,lesseri atto be so fom degyptique senteri sashaka angeneas nop
common_voice_fr_19717876.wav,fr,i seulstret to delamarin griteni itegen astol
common_voice_fr_19687351.wav,fr,caun evist itepobaromont dsexuil
common_voice_fr_17804604.wav,fr,woodin i posentor he puditin benitiship
common_voice_fr_17730767.wav,fr,fol ov devan tosi devevene an nave year o the new ee
common_voice_fr_19472440.wav,fr,ro sal indicatol she bata itinadebatetibasipin ie
common_voice_fr_19642380.wav,fr,nosion boaty we wol costis
common_voice_fr_19948165.wav,fr,a dor toin of you werl more wole te omer news som the whole istry e creatdes atice
common_voice_fr_18048350.wav,fr,thresobtecticable
common_voice_fr_18105671.wav,fr,bushesa jana lesisra
common_voice_fr_19558547.wav,fr,bivefol hapiticulinoven
common_voice_fr_19279571.wav,fr,ofol and is cennee pitofisco only overde racopania pavi
common_voice_fr_19654616.wav,fr,it worad ale pononic an won fe on ongoung from me is a bovilasor
common_voice_fr_20003107.wav,fr,cradi tajer sonwine te b exteror a be not evopan
common_voice_fr_19456583.wav,fr,this poing absecomposed natia sy paanelipypelage she pofton in softe dack on team
common_voice_fr_19051165.wav,fr,bomonicov lotelso hoop showlele tud
common_voice_fr_19747425.wav,fr,evanan mincian an obelius blandus some contempofa kiss ital  dison assadnols julioclodian
common_voice_fr_19633565.wav,fr,an otake apport lat of teis citucicadi is poftivno
common_voice_fr_17744545.wav,fr,onequito etvea provito the
common_voice_fr_19033122.wav,fr,to retignide dosca cic sebis on socontit
common_voice_fr_18549084.wav,fr,h com confonted ema inemeteu 
common_voice_fr_19378528.wav,fr,a coidir wasisual new gowi did one in it intho in a wobaziar proveloy
common_voice_fr_19602591.wav,fr,hogem cos burnintineral memanconethe troarins or vadijor
common_voice_fr_19304689.wav,fr,actirs a telomia my realnentlayinusing alection cosinaries missiol delcadu
common_voice_fr_18058526.wav,fr,calturit hecobe
common_voice_fr_19403422.wav,fr,the su itepoty poppoler trombelda
common_voice_fr_19504158.wav,fr,in a depyar povelendown he non por hima ilaoho hansipan
common_voice_fr_18250196.wav,fr,memprosis rul get inus nie
common_voice_fr_19726719.wav,fr,escession young guso sorashof so so endy tid a cim abs
common_voice_fr_19702506.wav,fr,saision sibarkiifer jrobd ave the toi ne gamoc
common_voice_fr_19860466.wav,fr,akiciahol sesitu not depagnatualal dles vis democich
common_voice_fr_20003537.wav,fr,sedetially here gocule
common_voice_fr_19005360.wav,fr,the as me in reo lac tea to teon a son
common_voice_fr_18666930.wav,fr,gomersa wi womano agosh e loniki hor tivers omonte
common_voice_fr_17625641.wav,fr,sosycoe clat shinen depingost
common_voice_fr_19681878.wav,fr,sitomashi asseis like jiva but e cilagi on a newstral dekiva lons te teticoly
common_voice_fr_19914026.wav,fr,the bassister hecoki gluhook kidles wis somacist
common_voice_fr_18046456.wav,fr,i comin of what to deceit caseto vere
common_voice_fr_19607124.wav,fr,it has onthe rombersion reade distandish with 
common_voice_fr_19641515.wav,fr,i maniv desomiplize ecuchi avitityd her sa wis somplodo setler
common_voice_fr_18963665.wav,fr,in wa u at onotny of hogenis ano e unionin ony
common_voice_fr_18938003.wav,fr,is asitue are de hoshpindo
common_voice_fr_19732391.wav,fr,etecriciputedi compenarma arepoctrat resomsit
common_voice_fr_19249936.wav,fr,a posion and a wom i con comun genal was new de atamon thela wath young of monse
common_voice_fr_19751587.wav,fr,genginebaquaesit su deth iso
common_voice_fr_18892421.wav,fr,grudina mumanulae comanering
common_voice_fr_20041393.wav,fr,at then abolve it outjored ar bay in a people fee
common_voice_fr_17301926.wav,fr,i yinalsa again molectery te basia
common_voice_fr_19674669.wav,fr,mootis tecoronicolet ileayer repoatgan
common_voice_fr_19709046.wav,fr,yaulison siset dono esaa offer sky creducany dala
common_voice_fr_17856322.wav,fr,yeas threes siill apprond the mari alido
common_voice_fr_18146883.wav,fr,uipessid locsty
common_voice_fr_18463855.wav,fr,laconessas
common_voice_fr_19603631.wav,fr,sanideinaa no e colabashones has welow a disoptis to plastyso
common_voice_fr_19125281.wav,fr,whe nuse me par ponks in clate reasony sobduly dant nevaca
common_voice_fr_18963552.wav,fr,acko can put of in iftosia lode prefolhasheres wo puunti
common_voice_fr_19695317.wav,fr,he repo from the mosion
common_voice_fr_19629724.wav,fr,negope detonos feval baale the importance sesirly to no the classimum
common_voice_fr_19680007.wav,fr,noscolomas is chonosota men la foonhoia
common_voice_fr_19277792.wav,fr,it whichidis that inforsure bessha for crepahilata
common_voice_fr_19755556.wav,fr,depal at dictiech o the black they sity box soful salotable on a som
common_voice_fr_17315753.wav,fr,it foritiy lachaicat yodimiute
common_voice_fr_19763804.wav,fr,chack would teror possed anunseen of on sobet monorigi
common_voice_fr_18170292.wav,fr,i ke to dekasanoge
common_voice_fr_19753146.wav,fr,e secute soina procrin goses erin
common_voice_fr_20032693.wav,fr,to flor now denibianinet e depessin tis is under mos i suverbala
common_voice_fr_19694145.wav,fr,in is tabit prival omen
common_voice_fr_18172604.wav,fr,hevit a wol dows meae honno boget them non e to shappar
common_voice_fr_18968426.wav,fr,a crin beses on his disomplete shodi beguestin
common_voice_fr_19258513.wav,fr,a cety poclusual commas at happy pof toteregipness unalida geli
common_voice_fr_18864008.wav,fr,selavi not shook it gemo aciticidthy oni
common_voice_fr_17569919.wav,fr,notle bet ite twasom jure into sacontibcy
common_voice_fr_18948261.wav,fr,la maegani ton the wolelegiony har sor wo ser
common_voice_fr_19618261.wav,fr,in ani demeric volgoncall dane uthotel difontisy
common_voice_fr_20013108.wav,fr,iniedactor picised agry conabo had divestili tasom a alse nila headaco
common_voice_fr_19664147.wav,fr,sitonispismanaty beach la sardio lofic ginya
common_voice_fr_17314386.wav,fr,noclopopititu te dicklinga
common_voice_fr_18987825.wav,fr,sanxsonally it idunia rec is sugurlyng enitoshua
common_voice_fr_19601345.wav,fr,moyer as sorto tati corins
common_voice_fr_18290649.wav,fr,chemelis coat ze wonas suget hodis galop
common_voice_fr_19744630.wav,fr,i yalcacaliged ar socati
common_voice_fr_18428699.wav,fr,the poisen mem kides whonibes scushould comble
common_voice_fr_18195402.wav,fr,gido presulte anama moldecosicoms
common_voice_fr_19946336.wav,fr,damplonusur debut no unastenilian enetret chicei acutan dorarin
common_voice_fr_19020084.wav,fr,theres onativiris so on si unly
common_voice_fr_19687482.wav,fr,ia arevin e phenic atarye in the finete exterio
common_voice_fr_18998101.wav,fr,the demondidyap evicianon suclic lip letalitatid fodice
common_voice_fr_18948324.wav,fr,the gena goovin am bothted asemple dam
common_voice_fr_18074941.wav,fr,goin a disence
common_voice_fr_18937952.wav,fr,and al she demodele hivan tun tillingana the son ar clingy bookciticster
common_voice_fr_18344928.wav,fr,ha woman an amakis who deminoata
common_voice_fr_18475115.wav,fr,pohober a famly
common_voice_fr_19785390.wav,fr,la comani pits for the jar ittogemaanusarge
common_voice_fr_18015465.wav,fr,turia bogaso drene to be hyper bebo apa
common_voice_fr_19688348.wav,fr,is a key tosoverly codel potunioso tronol for teteryts
common_voice_fr_19452551.wav,fr,the omart a tandi colidi or de font is ipeo ben hadry of os
common_voice_fr_19822836.wav,fr,telay mappi less hih let golical it clams on in asauce
common_voice_fr_19602790.wav,fr,cylepolevole down the de consecate arlaiteep the sometimearia
common_voice_fr_17930283.wav,fr,whodishovview vatini sofatia the
common_voice_fr_19589671.wav,fr,some fow i sishinosibr efonesovark finer
common_voice_fr_19727030.wav,fr,renicota vis of ilficu minsunearly itherocolly
common_voice_fr_19648555.wav,fr,ascan malite hole illustis the husesco
common_voice_fr_19755133.wav,fr,the one pery accasing matalial camoli potowondo acalea
common_voice_fr_19654708.wav,fr,citamagas imporcition and distinues actually it was actralea
common_voice_fr_18986032.wav,fr,look jonted beckonoias sosexperinontare oricivic doctore
common_voice_fr_18047994.wav,fr,culinavidracommissium havidifebuehabepotivis was i sumk
common_voice_fr_19053521.wav,fr,repatics adissociality ne cout nec le thes dicadisoshap
common_voice_fr_19279124.wav,fr,in the oldr year the wathe don a colon dhe bascent at at haval
common_voice_fr_18087380.wav,fr,do botten what duegush
common_voice_fr_18476790.wav,fr,the hiya fetton loporte hitelemonas aconstitution anitic
common_voice_fr_19521949.wav,fr,cilmo sotition ar e tatil fossessi actostuded
common_voice_fr_18695924.wav,fr,the year enicomo be ha sisterasios brocompanior
common_voice_fr_19583368.wav,fr,you ativion holav pooperilomona
common_voice_fr_19539114.wav,fr,te i se dont det hovy and weropea fosecit
common_voice_fr_18727239.wav,fr,ewasoicleran
common_voice_fr_19605734.wav,fr,no codos a decinymy
common_voice_fr_19145934.wav,fr,elivolia eg gifeul club ginisia comnocleb afica
common_voice_fr_19076893.wav,fr,herin a secedanapaes won o false abelli amichi stain
common_voice_fr_18958408.wav,fr,it tell means supon ot cominie is so appolio most celom
common_voice_fr_19384155.wav,fr,wat asnon icaring to e tampleon conly coneudinery
common_voice_fr_19020462.wav,fr,egogos a condon is so
common_voice_fr_19752649.wav,fr,liki ded hose hompec telec copletion
common_voice_fr_18463891.wav,fr,they me
common_voice_fr_18924253.wav,fr,a each f persh lefon de discotashan ittonosa tober
common_voice_fr_18885915.wav,fr,an som really she de opstinamountationls t icon treselus it reditionative
common_voice_fr_17312258.wav,fr,le dicranap oto oking medicicat ron shocupe
common_voice_fr_19607273.wav,fr,non defectof the delep noc ecolomique in a desom classta pasistem
common_voice_fr_19660622.wav,fr,sebrop po temian noe dromple semine wit wolde sa oftoman
common_voice_fr_18483945.wav,fr,acomsshu
common_voice_fr_19306946.wav,fr,sethili atinis are manut far har diva e pinesal ocroti setlar
common_voice_fr_19983404.wav,fr,lamimanni ila aposy alida omsoice
